CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,nluEngineVersion,requestLatency,triggers
ce70fffd-764a-4af5-a4eb-4db72175b047,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 1600, 'triggers': ['laboratory']}",66fdaa5755f202ce2607efed,2024-10-02 23:17:27.087,CANNED_RESPONSE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,1600,['laboratory']
54e00af2-3213-4518-9528-c5cd0af734c5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 1589, 'triggers': ['physical therapy']}",66fd89b2ce37c378348b873a,2024-10-02 20:58:10.826,CANNED_RESPONSE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,1589,['physical therapy']
54e00af2-3213-4518-9528-c5cd0af734c5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 690, 'triggers': ['email']}",66fd8aeace37c378348b993f,2024-10-02 21:03:22.891,CANNED_RESPONSE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,690,['email']
54e00af2-3213-4518-9528-c5cd0af734c5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 306, 'triggers': ['email']}",66fd8afdce37c378348b9a85,2024-10-02 21:03:41.359,CANNED_RESPONSE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,306,['email']
54e00af2-3213-4518-9528-c5cd0af734c5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,41,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 301, 'triggers': ['email']}",66fd8b23ce37c378348b9d1f,2024-10-02 21:04:19.662,CANNED_RESPONSE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,301,['email']
fdf3646c-4249-4df0-8659-c03eb3808fdf,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 2357, 'triggers': ['Telemedicine']}",66fdc0c6ce37c378348e9ece,2024-10-03 00:53:10.445,CANNED_RESPONSE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,2357,['Telemedicine']
32c861bd-174b-4b30-aa22-03a1ab130eb7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,97,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1819, 'triggers': ['Macular Degeneration']}",66fd78dcce37c378348a8bc7,2024-10-02 19:46:20.230,CANNED_RESPONSE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,1819,['Macular Degeneration']
9e2091ec-31df-4036-a822-cdd0670a5093,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 2554, 'triggers': ['email']}",66fd275755f202ce2600f30d,2024-10-02 13:58:31.760,CANNED_RESPONSE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,2554,['email']
49367bd9-1ed4-4e57-9b21-e00ca74bb349,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 902, 'triggers': ['Fax']}",66fd9a1656f35ba81d9eea74,2024-10-02 22:08:06.889,CANNED_RESPONSE,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,902,['Fax']
4d9da2ea-9915-4c9a-af8c-5523d6627b2f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 1508, 'triggers': ['sedation']}",670bfaee14519701d6212570,2024-10-13 19:53:02.020,CANNED_RESPONSE,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,1508,['sedation']
098c4658-01a2-4195-bf38-1cf2b39c572d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 1260, 'triggers': ['Patient Information']}",670c1a858529bdd288a31072,2024-10-13 22:07:49.026,CANNED_RESPONSE,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,1260,['Patient Information']
7a7d7a6e-250e-44f0-ae16-ba6e47ed0618,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'nluEngineVersion': '686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1017, 'triggers': ['payment plan']}",670d9604881e9aad8ce80ba6,2024-10-15 01:07:00.523,CANNED_RESPONSE,686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1017,['payment plan']
eb5d7f55-0531-4064-b79a-1209d5f6aea1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,39,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1532, 'triggers': ['laboratory']}",670d084614519701d62aa301,2024-10-14 15:02:14.256,CANNED_RESPONSE,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1532,['laboratory']
9852473c-0f89-41dd-9b4b-82bdb95a6f87,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 682, 'triggers': ['Appointment confirmation']}",670d1d958529bdd288ac8dca,2024-10-14 16:33:09.597,CANNED_RESPONSE,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,682,['Appointment confirmation']
9852473c-0f89-41dd-9b4b-82bdb95a6f87,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 446, 'triggers': ['email']}",670d1dbb8529bdd288ac9058,2024-10-14 16:33:47.528,CANNED_RESPONSE,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,446,['email']
175dd499-6e32-4714-b5ca-bf3ea0eb6978,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,51,"{'nluEngineVersion': '8307155cd3fb198077acd99ef4a2e834c23ed71f urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 4236, 'triggers': ['Visitor Policy']}",670d6f9e881e9aad8ce61131,2024-10-14 22:23:10.884,CANNED_RESPONSE,8307155cd3fb198077acd99ef4a2e834c23ed71f urmc-89d910f65fcc8f771e58593cb7e0ce9d,4236,['Visitor Policy']
ef68bb2f-8a03-4d40-92fb-bf466e863559,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1441, 'triggers': ['Care cost']}",670d4aa88529bdd288af406a,2024-10-14 19:45:28.107,CANNED_RESPONSE,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1441,['Care cost']
ef68bb2f-8a03-4d40-92fb-bf466e863559,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,66,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 171, 'triggers': ['email']}",670d4ad28529bdd288af42d5,2024-10-14 19:46:10.170,CANNED_RESPONSE,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,171,['email']
c8dfbdc0-6657-41b4-8889-a3d9c8178311,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1625, 'triggers': ['laboratory']}",670d2e6414519701d62d07ab,2024-10-14 17:44:52.223,CANNED_RESPONSE,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1625,['laboratory']
a3a5415d-bf30-4e6e-bcee-1f461fcd3d66,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,24,"{'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 4169, 'triggers': ['parking']}",670c9ce88529bdd288a8cfef,2024-10-14 07:24:08.324,CANNED_RESPONSE,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,4169,['parking']
0dcf1707-d5f5-4bd8-a51a-1faac924bfab,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 818, 'triggers': ['COVID-19 Vaccine']}",670aa5358529bdd28896d434,2024-10-12 19:35:01.505,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,818,['COVID-19 Vaccine']
c1ada1fd-e8f0-4063-87b6-ea40bc84f4f8,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 2371, 'triggers': ['Lab results']}",670ab19d8529bdd288976dc7,2024-10-12 20:27:57.905,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,2371,['Lab results']
141e8b97-8451-418f-8fe1-4305a69fe802,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 639, 'triggers': ['Pay bill']}",670abfa514519701d617bbac,2024-10-12 21:27:49.097,CANNED_RESPONSE,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,639,['Pay bill']
b8b4f4fe-b62b-417a-a74f-350b6992128d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 782, 'triggers': ['email']}",670ea39314519701d63da224,2024-10-15 20:17:07.447,CANNED_RESPONSE,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,782,['email']
b8b4f4fe-b62b-417a-a74f-350b6992128d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,61,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 808, 'triggers': ['email']}",670ea3f714519701d63da88e,2024-10-15 20:18:47.832,CANNED_RESPONSE,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,808,['email']
0e84d552-02c5-4573-a125-336b02d6e17e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 3673, 'triggers': ['email']}",670e8ff1d0e5bccd6ce3f1f3,2024-10-15 18:53:21.646,CANNED_RESPONSE,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,3673,['email']
2ea430c0-5ca8-4785-b29a-4215c8ce7f1f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,"{'nluEngineVersion': '686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1557, 'triggers': ['Care cost']}",670dc1fa14519701d634bf9d,2024-10-15 04:14:34.330,CANNED_RESPONSE,686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1557,['Care cost']
83894b12-c844-4792-abbb-421b0b7fc14c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 1526, 'triggers': ['payment plan']}",670ea4c7c6d56ea4415e9165,2024-10-15 20:22:15.282,CANNED_RESPONSE,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,1526,['payment plan']
da30ba74-7275-46e5-b833-20c89f235c03,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'nluEngineVersion': '6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 2131, 'triggers': ['email']}",670ed331c6d56ea4416138dc,2024-10-15 23:40:17.960,CANNED_RESPONSE,6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2,2131,['email']
78e326bc-b515-4194-aaa6-52beefd7a392,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 1818, 'triggers': ['My chart']}",670ec288c6d56ea441603ae7,2024-10-15 22:29:12.050,CANNED_RESPONSE,6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2,1818,['My chart']
357a0bf1-fcee-4c16-848e-3b5ea491630f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': '686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 309, 'triggers': ['Pay bill']}",670db4498529bdd288b4fb9a,2024-10-15 03:16:09.712,CANNED_RESPONSE,686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d,309,['Pay bill']
12cbf42d-d2bd-4af8-8e92-7c59362a3b4f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,29,"{'nluEngineVersion': '6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 2426, 'triggers': ['email']}",670eb24714519701d63e5b6b,2024-10-15 21:19:51.602,CANNED_RESPONSE,6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2,2426,['email']
2ccdcd9e-a100-4e2d-84d4-bfc8fa401b9b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 1225, 'triggers': ['Thank you']}",670e8d4ad0e5bccd6ce3cbd6,2024-10-15 18:42:02.512,CANNED_RESPONSE,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,1225,['Thank you']
94ec0ac8-755f-4836-8326-4810fa3cdf81,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 1376, 'triggers': ['Social work']}",670e914314519701d63c8ba4,2024-10-15 18:58:59.222,CANNED_RESPONSE,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,1376,['Social work']
6f0615f0-6d8d-40ba-af73-729d9a5989a9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,46,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 11412, 'triggers': ['Pharmacy']}",670e71138529bdd288bb751c,2024-10-15 16:41:39.580,CANNED_RESPONSE,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,11412,['Pharmacy']
21e0767b-745d-4e10-b9e4-cc7a9cae2ce7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,31,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 1968, 'triggers': ['Pricing']}",670ea4e5c6d56ea4415e9383,2024-10-15 20:22:45.813,CANNED_RESPONSE,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,1968,['Pricing']
21e0767b-745d-4e10-b9e4-cc7a9cae2ce7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,60,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 1052, 'triggers': ['email']}",670ea5ddc6d56ea4415ea363,2024-10-15 20:26:53.864,CANNED_RESPONSE,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,1052,['email']
63c92b05-1a68-4c2d-9ae3-27aefa711692,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 1234, 'triggers': ['Medical records']}",670e6ec78529bdd288bb4ae3,2024-10-15 16:31:51.992,CANNED_RESPONSE,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,1234,['Medical records']
18530dc0-2561-4350-be1c-45b28041f44a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': '6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 155, 'triggers': ['Medical records']}",670ec42714519701d63f7656,2024-10-15 22:36:07.043,CANNED_RESPONSE,6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2,155,['Medical records']
54122d98-6b86-4618-93eb-b4bdea441a61,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': '6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 1399, 'triggers': ['payment plan']}",670ec4ca4031c12e658e4944,2024-10-15 22:38:50.213,CANNED_RESPONSE,6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2,1399,['payment plan']
93595a3b-73ae-406e-a608-c12cee280822,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': '686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1631, 'triggers': ['Patient Information']}",670dd31214519701d635b0c3,2024-10-15 05:27:30.507,CANNED_RESPONSE,686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1631,['Patient Information']
fa220f1d-4d71-4b05-b385-7ff195025e19,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 820, 'triggers': ['COVID-19 Vaccine']}",670e87d68529bdd288bcd828,2024-10-15 18:18:46.566,CANNED_RESPONSE,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,820,['COVID-19 Vaccine']
b82828b5-4a18-45a3-bccd-201a75aba655,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,29,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 748, 'triggers': ['COVID-19 Vaccine']}",670e4c0f8529bdd288b964be,2024-10-15 14:03:43.420,CANNED_RESPONSE,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,748,['COVID-19 Vaccine']
488a5430-2eda-4ca0-9092-3f25a7900ad8,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': '6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 1475, 'triggers': ['flu']}",670ecb954031c12e658eb736,2024-10-15 23:07:49.677,CANNED_RESPONSE,6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2,1475,['flu']
6378fe53-1d90-4ffb-bffa-3bf419bab41c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,77,"{'nluEngineVersion': '6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 1898, 'triggers': ['Pharmacy']}",670eb9d4f9334728e3fd3b1c,2024-10-15 21:52:04.771,CANNED_RESPONSE,6ea939c99252fd8d2b84582660f85fe69c4a6877 urmc-d7b76ab58052fc65932cbb27caa4ced2,1898,['Pharmacy']
0fbfca8b-7885-4684-af0d-e1020735d38c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '686409c9455ddf31a54123e15d75d36a74e50871 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 830, 'triggers': ['Pay bill']}",670dfc2a8529bdd288b7edc2,2024-10-15 08:22:50.953,CANNED_RESPONSE,686409c9455ddf31a54123e15d75d36a74e50871 urmc-d7b76ab58052fc65932cbb27caa4ced2,830,['Pay bill']
5356941e-ac4e-45f0-9f35-80fe75baa1df,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 2510, 'triggers': ['Fax']}",670eabc414519701d63e13b5,2024-10-15 20:52:04.064,CANNED_RESPONSE,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,2510,['Fax']
678fc377-8c48-484d-b13e-ae5f1f44ea64,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 1124, 'triggers': ['email']}",670e8a13f9334728e3fa8f52,2024-10-15 18:28:19.458,CANNED_RESPONSE,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,1124,['email']
9dbba3fa-06c0-4699-94fc-64208369e28e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,63,"{'nluEngineVersion': '686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1918, 'triggers': ['Strong Memorial']}",670ddaf58529bdd288b6e082,2024-10-15 06:01:09.809,CANNED_RESPONSE,686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1918,['Strong Memorial']
9dbba3fa-06c0-4699-94fc-64208369e28e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,70,"{'nluEngineVersion': '686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1074, 'triggers': ['insurance plan']}",670ddb2b8529bdd288b6e2f5,2024-10-15 06:02:03.885,CANNED_RESPONSE,686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1074,['insurance plan']
0be0e675-1049-480b-8aca-8497d6095707,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 605, 'triggers': ['payment plan']}",670e9b114031c12e658bdcf0,2024-10-15 19:40:49.517,CANNED_RESPONSE,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,605,['payment plan']
ecaea922-7554-47bb-860f-b5caf6f0197a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'nluEngineVersion': '686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1948, 'triggers': ['email']}",670dc29c881e9aad8cea0c8b,2024-10-15 04:17:16.669,CANNED_RESPONSE,686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d,1948,['email']
aa40606b-0177-42ab-9c47-8b0f0c90d8c7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 628, 'triggers': ['Pay bill']}",670e8a6cd0e5bccd6ce3a1b1,2024-10-15 18:29:48.380,CANNED_RESPONSE,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,628,['Pay bill']
