ASSISTANT_ID,CONVERSATION_ID,EVENT_POSITION,bodyPart,condition,eventData,eventId,expertise,familyMember,gender,informationPage,interest,location,name,nluEngineVersion,professionalSuffix,requestLatency,salientTerm,specialty,subspecialty,symptom,timestamp,type,typeOfEvent
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,d31a0e9b-1044-400d-92a2-a11720331690,64,,,"{'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 865, 'specialty': 'family medicine', 'type': 'provider'}",6706dd92f480fd5383ad8848,,,,,,,,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,865,,family medicine,,,2024-10-09 22:46:26.898,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,728b1366-ec21-4b63-95a5-1251bc6472d5,38,,,"{'nluEngineVersion': '9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 454, 'specialty': 'family medicine', 'type': 'provider'}",670703f1f480fd5383af8310,,,,,,,,9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,454,,family medicine,,,2024-10-10 01:30:09.428,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,fddbf806-5c80-44f8-a482-e34c236bc98a,31,,,"{'name': 'Antonacci', 'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 2257, 'type': 'provider'}",6705f9747673c82f426ef620,,,,,,,Antonacci,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,,2257,,,,,2024-10-09 06:33:08.264,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,2ae1d853-8561-461e-8743-e4eb9a09a18c,27,,,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 534, 'specialty': 'family medicine', 'type': 'provider'}",6705d8747673c82f426d4054,,,,,,,,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,,534,,family medicine,,,2024-10-09 04:12:20.108,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,2ae1d853-8561-461e-8743-e4eb9a09a18c,45,,,"{'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 1526, 'specialty': 'family medicine', 'type': 'provider'}",6705d8b37673c82f426d43b1,,,,,,,,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,,1526,,family medicine,,,2024-10-09 04:13:23.286,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,2ae1d853-8561-461e-8743-e4eb9a09a18c,55,,,"{'location': '14580', 'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 1729, 'specialty': 'family medicine', 'type': 'provider'}",6705d8c17673c82f426d44a5,,,,,,14580,,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,,1729,,family medicine,,,2024-10-09 04:13:37.362,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,2ae1d853-8561-461e-8743-e4eb9a09a18c,66,,,"{'location': '14526', 'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 1707, 'type': 'provider'}",6705d8d97673c82f426d4640,,,,,,14526,,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,,1707,,,,,2024-10-09 04:14:01.663,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,2ae1d853-8561-461e-8743-e4eb9a09a18c,74,,,"{'gender': 'female', 'location': '14526', 'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 2649, 'type': 'provider'}",6705d8ee7673c82f426d477d,,,female,,,14526,,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,,2649,,,,,2024-10-09 04:14:22.810,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,2ae1d853-8561-461e-8743-e4eb9a09a18c,83,,,"{'gender': 'female', 'location': '14534', 'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 2203, 'specialty': 'family medicine', 'type': 'provider'}",6705d92c7673c82f426d4b8d,,,female,,,14534,,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,,2203,,family medicine,,,2024-10-09 04:15:24.566,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,421fe1ac-a82a-4285-b06b-3f0beae9d34b,26,,,"{'nluEngineVersion': '9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 482, 'specialty': 'family medicine', 'type': 'provider'}",6706f9fb7673c82f427a053a,,,,,,,,9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,482,,family medicine,,,2024-10-10 00:47:39.335,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,4ce37506-e034-4625-9a6b-4ead500e756e,37,,,"{'nluEngineVersion': 'dfe62a0a2d7a29349007ce4592880e59115dfb84 urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 1359, 'specialty': 'urology', 'subspecialty': 'urology', 'type': 'provider'}",67066cd67673c82f4271d8df,,,,,,,,dfe62a0a2d7a29349007ce4592880e59115dfb84 urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,1359,,urology,urology,,2024-10-09 14:45:26.079,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,4261f06c-520f-4364-a06a-f0a5fd73de1b,17,,,"{'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 690, 'salientTerm': 'pediatric', 'specialty': 'pediatric', 'subspecialty': 'pediatric', 'type': 'provider'}",6706bdba14519701d6eea5c4,,,,,,,,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,690,pediatric,pediatric,pediatric,,2024-10-09 20:30:34.082,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a43a7d8d-7d95-4e91-8f48-0a717d79d3ce,34,,,"{'name': 'mena', 'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 2700, 'salientTerm': 'pediatric', 'specialty': 'pediatric', 'subspecialty': 'pediatric', 'type': 'provider'}",6706d4519a99212463d1b3c9,,,,,,,mena,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,2700,pediatric,pediatric,pediatric,,2024-10-09 22:06:57.407,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a43a7d8d-7d95-4e91-8f48-0a717d79d3ce,52,,,"{'name': 'DIIEEEE', 'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 1681, 'salientTerm': 'pediatric', 'specialty': 'pediatric', 'subspecialty': 'pediatric', 'type': 'provider'}",6706d4669a99212463d1b526,,,,,,,DIIEEEE,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,1681,pediatric,pediatric,pediatric,,2024-10-09 22:07:18.583,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a43a7d8d-7d95-4e91-8f48-0a717d79d3ce,64,,,"{'name': 'Shrek', 'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 2826, 'salientTerm': 'pediatric', 'specialty': 'pediatric', 'subspecialty': 'pediatric', 'type': 'provider'}",6706d4c19a99212463d1bb3b,,,,,,,Shrek,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,2826,pediatric,pediatric,pediatric,,2024-10-09 22:08:49.913,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a43a7d8d-7d95-4e91-8f48-0a717d79d3ce,77,,,"{'name': 'Shrek', 'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 1327, 'salientTerm': 'pediatric', 'specialty': 'pediatric', 'subspecialty': 'pediatric', 'type': 'provider'}",6706d4d29a99212463d1bc40,,,,,,,Shrek,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,1327,pediatric,pediatric,pediatric,,2024-10-09 22:09:06.122,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a43a7d8d-7d95-4e91-8f48-0a717d79d3ce,87,,,"{'name': 'Shrek', 'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 1039, 'salientTerm': 'pediatric', 'specialty': 'pediatric', 'subspecialty': 'pediatric', 'type': 'provider'}",6706d4d79a99212463d1bc9c,,,,,,,Shrek,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,1039,pediatric,pediatric,pediatric,,2024-10-09 22:09:11.759,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a43a7d8d-7d95-4e91-8f48-0a717d79d3ce,98,,,"{'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 1110, 'salientTerm': 'pediatric', 'specialty': 'pediatric', 'subspecialty': 'pediatric', 'type': 'provider'}",6706d4da9a99212463d1bcdc,,,,,,,,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,1110,pediatric,pediatric,pediatric,,2024-10-09 22:09:14.915,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,50dcab3d-bbd3-4b03-94f1-39728bf113c9,35,,,"{'interest': 'intellectual disabilities', 'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 1826, 'salientTerm': 'psychiatry', 'specialty': 'psychiatry', 'type': 'provider'}",6705edf67673c82f426e7782,,,,,intellectual disabilities,,,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,,1826,psychiatry,psychiatry,,,2024-10-09 05:44:06.805,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,50dcab3d-bbd3-4b03-94f1-39728bf113c9,55,,,"{'gender': 'male', 'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 1164, 'type': 'provider'}",6705ee4a7673c82f426e7baa,,,male,,,,,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,,1164,,,,,2024-10-09 05:45:30.024,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,9ecd69a9-e4eb-40b2-bfc1-d4e38f471464,19,,,"{'location': 'Henrietta', 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 5767, 'specialty': 'nephrology', 'type': 'provider'}",6706adea7673c82f4275e4a4,,,,,,Henrietta,,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,5767,,nephrology,,,2024-10-09 19:23:06.959,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,9ecd69a9-e4eb-40b2-bfc1-d4e38f471464,27,,,"{'location': 'Lab open After 430 henrietta', 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 2366, 'specialty': 'nephrology', 'type': 'provider'}",6706ae0d7673c82f4275e662,,,,,,Lab open After 430 henrietta,,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,2366,,nephrology,,,2024-10-09 19:23:41.551,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a44eb147-1e2e-4c98-8072-8de1beb007d2,26,,,"{'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 388, 'specialty': 'dermatology', 'type': 'provider'}",6706dc6c7673c82f427896d2,,,,,,,,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,388,,dermatology,,,2024-10-09 22:41:32.388,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a44eb147-1e2e-4c98-8072-8de1beb007d2,38,,,"{'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 1194, 'specialty': 'dermatology', 'subspecialty': 'general dermatology', 'type': 'provider'}",6706dc7e7673c82f4278981c,,,,,,,,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,1194,,dermatology,general dermatology,,2024-10-09 22:41:50.693,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,228212a6-56b6-4f69-8037-5b21e71124ac,16,,,"{'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 996, 'specialty': 'urology', 'subspecialty': 'urology', 'type': 'provider'}",6706cb349a99212463d12967,,,,,,,,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,996,,urology,urology,,2024-10-09 21:28:04.614,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,228212a6-56b6-4f69-8037-5b21e71124ac,25,,,"{'location': '14608', 'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 1818, 'specialty': 'urology', 'subspecialty': 'urology', 'type': 'provider'}",6706cb429a99212463d12a6d,,,,,,14608,,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,1818,,urology,urology,,2024-10-09 21:28:18.251,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,228212a6-56b6-4f69-8037-5b21e71124ac,32,,,"{'location': '14608', 'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 800, 'specialty': 'urology', 'subspecialty': 'urology', 'type': 'provider'}",6706cb539a99212463d12b7b,,,,,,14608,,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,800,,urology,urology,,2024-10-09 21:28:35.822,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,228212a6-56b6-4f69-8037-5b21e71124ac,40,,,"{'location': '14608', 'nluEngineVersion': 'e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 797, 'specialty': 'urology', 'subspecialty': 'urology', 'type': 'provider'}",6706cb659a99212463d12c6e,,,,,,14608,,e04547ebabc1ce823670359ac9eb2f882eac7a1c urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,797,,urology,urology,,2024-10-09 21:28:53.680,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,bd0f17f9-67bc-4f2f-bb5b-2b7aff5a957c,16,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1169, 'specialty': 'urology', 'subspecialty': 'urology', 'type': 'provider'}",670962bd8b7dd681e934715d,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,,1169,,urology,urology,,2024-10-11 20:39:09.654,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,b7db73af-9749-4ae8-8145-f20d30ec7398,41,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 481, 'specialty': 'dentistry', 'type': 'provider'}",670937c826d0feb902cdd33f,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,,481,,dentistry,,,2024-10-11 17:35:52.755,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,3b2a7dac-59a7-438d-ada5-79bac8576ab1,31,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 2492, 'salientTerm': 'gastroenterology', 'specialty': 'gastroenterology', 'type': 'provider'}",670963fa26d0feb902d07b85,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,,2492,gastroenterology,gastroenterology,,,2024-10-11 20:44:26.970,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,3b2a7dac-59a7-438d-ada5-79bac8576ab1,40,,,"{'location': 'dansville', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 2226, 'salientTerm': 'gastroenterology', 'specialty': 'gastroenterology', 'type': 'provider'}",6709643926d0feb902d07edd,,,,,,dansville,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,,2226,gastroenterology,gastroenterology,,,2024-10-11 20:45:29.943,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,3b2a7dac-59a7-438d-ada5-79bac8576ab1,55,,,"{'location': 'dansville', 'name': 'merzel', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 2898, 'salientTerm': 'gastroenterology', 'specialty': 'gastroenterology', 'type': 'provider'}",6709649526d0feb902d0832e,,,,,,dansville,merzel,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,,2898,gastroenterology,gastroenterology,,,2024-10-11 20:47:01.341,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,58c3b600-3d12-4ad5-b3bb-e18e3cce3c4b,28,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1355, 'specialty': 'dentistry', 'type': 'provider'}",6708f15114519701d604fbd4,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,,1355,,dentistry,,,2024-10-11 12:35:13.796,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a753998b-cf45-4fad-8106-be8a188d6827,21,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 2145, 'specialty': 'family medicine', 'type': 'provider'}",67098f8926d0feb902d315a8,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,,2145,,family medicine,,,2024-10-11 23:50:17.469,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a753998b-cf45-4fad-8106-be8a188d6827,36,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1981, 'specialty': 'family medicine', 'type': 'provider'}",67098fba26d0feb902d31803,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,,1981,,family medicine,,,2024-10-11 23:51:06.224,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,339bc342-cc30-4748-b3b5-c1172f3a2c86,25,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1180, 'specialty': 'urology', 'subspecialty': 'urology', 'type': 'provider'}",670925ee26d0feb902ccb7e8,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,,1180,,urology,urology,,2024-10-11 16:19:42.606,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,339bc342-cc30-4748-b3b5-c1172f3a2c86,59,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 822, 'salientTerm': 'pulmonary', 'specialty': 'pulmonary', 'type': 'provider'}",6709262326d0feb902ccbab6,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,,822,pulmonary,pulmonary,,,2024-10-11 16:20:35.413,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16c92956-a08f-4b5a-9722-46fcfa2ff361,30,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 311, 'specialty': 'dentistry', 'type': 'provider'}",6709848126d0feb902d27666,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,,311,,dentistry,,,2024-10-11 23:03:13.133,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,d8d6045c-ae82-47ee-9e1b-0286c48d0265,20,,,"{'name': 'Meilika', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 2264, 'type': 'provider'}",6709520d8b7dd681e9336fb2,,,,,,,Meilika,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,,2264,,,,,2024-10-11 19:27:57.096,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,3d98d033-080c-4725-9ec5-a77518cc7cad,23,,,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'requestLatency': 1154, 'salientTerm': 'pediatric', 'specialty': 'pediatric', 'subspecialty': 'pediatric', 'type': 'provider'}",6709177e8529bdd2888628ed,,,,,,,,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,,1154,pediatric,pediatric,pediatric,,2024-10-11 15:18:06.182,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,f87f946d-7590-4017-b8b0-adf0cc7cf2c7,55,,,"{'name': 'David you', 'nluEngineVersion': '9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 1879, 'type': 'provider'}",67072e0614519701d6f45b2a,,,,,,,David you,9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,1879,,,,,2024-10-10 04:29:42.169,provider,PROVIDER_MEDICAL_ATTRIBUTE
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,ab8ca48c-8e02-49f9-a127-cfed54607e15,68,,,"{'nluEngineVersion': '9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 521, 'specialty': 'family medicine', 'type': 'provider'}",67073ae87673c82f427d1a58,,,,,,,,9909819b4cd72d55a6c4f1ff2b54cff14be7f550 urmc-0bbf8416e2dffb4d5af60416f6e94ed5,,521,,family medicine,,,2024-10-10 05:24:40.501,provider,PROVIDER_MEDICAL_ATTRIBUTE
