CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,graphId,nluEngineVersion,requestLatency,titleOrNodeId,types
3745bd80-a707-4b38-a740-632cf42899de,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1054, 'titleOrNodeId': 'provider', 'types': []}",66fcca69ce37c3783483682d,2024-10-02 07:22:01.423,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,1054,provider,[]
3745bd80-a707-4b38-a740-632cf42899de,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,24,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 579, 'titleOrNodeId': 'primary care', 'types': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'specialty'}]}",66fcca70ce37c37834836870,2024-10-02 07:22:08.559,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,579,primary care,"[{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'specialty'}]"
f7f39691-071d-4210-a3c0-92ab0190ccc4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 593, 'titleOrNodeId': 'provider', 'types': []}",66fd546ece37c3783488045c,2024-10-02 17:10:54.322,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,593,provider,[]
e6df0358-5c7c-4d0d-9f7c-76e14096b404,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 661, 'titleOrNodeId': 'insurance plan', 'types': []}",66fd4f8cce37c3783487a096,2024-10-02 16:50:04.395,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,661,insurance plan,[]
3b5514b1-c5c9-4098-a426-62468cc4170f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 584, 'titleOrNodeId': 'dentistry', 'types': [{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nodeId': 'specialty'}]}",66fd9eb24a29b75ae49aff3f,2024-10-02 22:27:46.676,KNOWLEDGE,eb89294406dc194fce8deddb7fcb660edaa15562,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,584,dentistry,"[{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nodeId': 'specialty'}]"
3b5514b1-c5c9-4098-a426-62468cc4170f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 581, 'titleOrNodeId': 'oral', 'types': [{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nodeId': 'salient term'}, {'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nodeId': 'subspecialty'}, {'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nodeId': 'interest'}]}",66fd9ee34a29b75ae49b018c,2024-10-02 22:28:35.468,KNOWLEDGE,eb89294406dc194fce8deddb7fcb660edaa15562,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,581,oral,"[{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nodeId': 'salient term'}, {'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nodeId': 'subspecialty'}, {'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nodeId': 'interest'}]"
2404e376-b146-484b-a4f6-2ccc264e54cd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 757, 'titleOrNodeId': 'provider', 'types': []}",66fd95114a29b75ae49a8bf3,2024-10-02 21:46:41.201,KNOWLEDGE,eb89294406dc194fce8deddb7fcb660edaa15562,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,757,provider,[]
2404e376-b146-484b-a4f6-2ccc264e54cd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,"{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 856, 'titleOrNodeId': 'primary care', 'types': [{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nodeId': 'specialty'}]}",66fd95124a29b75ae49a8c12,2024-10-02 21:46:42.984,KNOWLEDGE,eb89294406dc194fce8deddb7fcb660edaa15562,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,856,primary care,"[{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nodeId': 'specialty'}]"
e40b842a-10e1-4c13-a931-33efdaa110e0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 611, 'titleOrNodeId': 'provider', 'types': []}",66fd6f024a29b75ae4989126,2024-10-02 19:04:17.999,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,611,provider,[]
e40b842a-10e1-4c13-a931-33efdaa110e0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 754, 'titleOrNodeId': 'pediatrics', 'types': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'specialty'}, {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'subspecialty'}, {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'salient term'}]}",66fd6f094a29b75ae4989190,2024-10-02 19:04:25.344,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,754,pediatrics,"[{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'specialty'}, {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'subspecialty'}, {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'salient term'}]"
e40b842a-10e1-4c13-a931-33efdaa110e0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,36,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1678, 'titleOrNodeId': 'pediatric neurology', 'types': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'interest'}]}",66fd6f234a29b75ae498930f,2024-10-02 19:04:51.217,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,1678,pediatric neurology,"[{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'interest'}]"
e40b842a-10e1-4c13-a931-33efdaa110e0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1678, 'titleOrNodeId': 'doctor', 'types': []}",66fd6f234a29b75ae4989310,2024-10-02 19:04:51.219,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,1678,doctor,[]
fb6c1eb2-6237-432e-a9e4-41809f14fc73,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1133, 'titleOrNodeId': 'Visitor Policy', 'types': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'salient term'}]}",66fd3be7ce37c37834864c74,2024-10-02 15:26:15.589,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,1133,Visitor Policy,"[{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'salient term'}]"
b9f7b670-1b0b-42ad-9ebc-0162f21771d3,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 538, 'titleOrNodeId': 'provider', 'types': []}",66fdb8dcce37c378348e2896,2024-10-03 00:19:24.808,KNOWLEDGE,eb89294406dc194fce8deddb7fcb660edaa15562,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,538,provider,[]
e4f9aa2e-d76c-4eb6-ab39-f5e514bc77e2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 1286, 'titleOrNodeId': 'Imaging', 'types': []}",66fdbb2155f202ce2608ca5a,2024-10-03 00:29:05.325,KNOWLEDGE,eb89294406dc194fce8deddb7fcb660edaa15562,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,1286,Imaging,[]
be3a5550-f50f-4103-82b5-621aa1ae9bc8,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 858, 'titleOrNodeId': 'COVID-19 Vaccine', 'types': []}",66fd2f15ce37c3783485914d,2024-10-02 14:31:33.131,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,858,COVID-19 Vaccine,[]
5dee8c60-83d8-4e10-b6da-09d3704ead59,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,14,"{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 464, 'titleOrNodeId': 'provider', 'types': []}",66fd9a6756f35ba81d9eeea9,2024-10-02 22:09:27.798,KNOWLEDGE,eb89294406dc194fce8deddb7fcb660edaa15562,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,464,provider,[]
38c66439-9927-4b02-bacb-893f33875f9b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,66,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 996, 'titleOrNodeId': 'provider', 'types': []}",66fc9628ce37c3783480eabb,2024-10-02 03:39:04.857,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,996,provider,[]
38c66439-9927-4b02-bacb-893f33875f9b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,76,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 694, 'titleOrNodeId': 'primary care', 'types': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'specialty'}]}",66fc962cce37c3783480eae8,2024-10-02 03:39:08.420,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,694,primary care,"[{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'specialty'}]"
a81c51b9-d0d1-4edc-9fa2-e48a35223e5c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 525, 'titleOrNodeId': 'provider', 'types': []}",66fd584255f202ce26039bf6,2024-10-02 17:27:14.830,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,525,provider,[]
a81c51b9-d0d1-4edc-9fa2-e48a35223e5c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,51,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 482, 'titleOrNodeId': 'primary care', 'types': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'specialty'}]}",66fd584855f202ce26039c67,2024-10-02 17:27:20.807,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,482,primary care,"[{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'specialty'}]"
6516a42a-1fd9-473c-b09f-75247e6c95c4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,"{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 1009, 'titleOrNodeId': 'provider', 'types': []}",66fd908b55f202ce2606b235,2024-10-02 21:27:23.664,KNOWLEDGE,eb89294406dc194fce8deddb7fcb660edaa15562,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,1009,provider,[]
6516a42a-1fd9-473c-b09f-75247e6c95c4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 888, 'titleOrNodeId': 'primary care', 'types': [{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nodeId': 'specialty'}]}",66fd909955f202ce2606b301,2024-10-02 21:27:37.917,KNOWLEDGE,eb89294406dc194fce8deddb7fcb660edaa15562,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,888,primary care,"[{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nodeId': 'specialty'}]"
35244175-6b4f-4d54-a744-4e834e0dcc86,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,18,"{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 925, 'titleOrNodeId': 'provider', 'types': []}",66fdb05855f202ce260840c8,2024-10-02 23:43:04.105,KNOWLEDGE,eb89294406dc194fce8deddb7fcb660edaa15562,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,925,provider,[]
35244175-6b4f-4d54-a744-4e834e0dcc86,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,"{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 585, 'titleOrNodeId': 'primary care', 'types': [{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nodeId': 'specialty'}]}",66fdb05c55f202ce26084108,2024-10-02 23:43:08.597,KNOWLEDGE,eb89294406dc194fce8deddb7fcb660edaa15562,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,585,primary care,"[{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nodeId': 'specialty'}]"
85d4e770-33bf-407e-95ef-b61a4df66c72,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 848, 'titleOrNodeId': 'provider', 'types': []}",66fca059ce37c3783481901f,2024-10-02 04:22:33.499,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,848,provider,[]
85d4e770-33bf-407e-95ef-b61a4df66c72,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1152, 'titleOrNodeId': 'endocrinology', 'types': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'specialty'}, {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'subspecialty'}, {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'salient term'}]}",66fca080ce37c3783481925f,2024-10-02 04:23:12.377,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,1152,endocrinology,"[{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'specialty'}, {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'subspecialty'}, {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'salient term'}]"
85d4e770-33bf-407e-95ef-b61a4df66c72,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,31,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 1152, 'titleOrNodeId': 'provider', 'types': []}",66fca080ce37c37834819260,2024-10-02 04:23:12.378,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,1152,provider,[]
0c4fd194-4808-475e-91c6-fdeb5db75d75,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,24,"{'graphId': 'eb89294406dc194fce8deddb7fcb660edaa15562', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 1020, 'titleOrNodeId': 'provider', 'types': []}",66fd870156f35ba81d9dfb6d,2024-10-02 20:46:41.977,KNOWLEDGE,eb89294406dc194fce8deddb7fcb660edaa15562,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,1020,provider,[]
d517fc24-07e5-4892-9ee8-4f5f2da00f5e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 144, 'titleOrNodeId': 'Pay bill', 'types': []}",66fd58b655f202ce2603a469,2024-10-02 17:29:10.087,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,144,Pay bill,[]
9c9961d1-6210-4517-9326-f82bd4e8a5bf,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,100,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 481, 'titleOrNodeId': 'provider', 'types': []}",66fd32d555f202ce26015e9f,2024-10-02 14:47:33.684,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,481,provider,[]
9c9961d1-6210-4517-9326-f82bd4e8a5bf,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,109,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 5198, 'titleOrNodeId': 'son', 'types': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'family member'}]}",66fd332a55f202ce2601628b,2024-10-02 14:48:58.314,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,5198,son,"[{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'family member'}]"
9c9961d1-6210-4517-9326-f82bd4e8a5bf,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,111,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 5198, 'titleOrNodeId': 'pediatrics', 'types': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'subspecialty'}, {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'specialty'}, {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'salient term'}]}",66fd332a55f202ce2601628c,2024-10-02 14:48:58.316,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,5198,pediatrics,"[{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'subspecialty'}, {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'specialty'}, {'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'salient term'}]"
9c9961d1-6210-4517-9326-f82bd4e8a5bf,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,115,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 5198, 'titleOrNodeId': 'accepting new patients', 'types': [{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider attribute'}]}",66fd332a55f202ce2601628d,2024-10-02 14:48:58.320,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,5198,accepting new patients,"[{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nodeId': 'provider attribute'}]"
9c9961d1-6210-4517-9326-f82bd4e8a5bf,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,116,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 5198, 'titleOrNodeId': 'doctor', 'types': []}",66fd332a55f202ce2601628e,2024-10-02 14:48:58.321,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,5198,doctor,[]
9c9961d1-6210-4517-9326-f82bd4e8a5bf,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,126,"{'graphId': 'ec4767c55baa4e180840a9f958f5056d53302484', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 2706, 'titleOrNodeId': 'doctor', 'types': []}",66fd338055f202ce26016633,2024-10-02 14:50:24.006,KNOWLEDGE,ec4767c55baa4e180840a9f958f5056d53302484,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,2706,doctor,[]
